anchor_gene,ptb_gene,mean_mmd_distance,std_mmd_distance,data_size,mmd_sigma
non-targeting,MRPS24,0.3768549517776286,0.007175851329482016,128,1500
non-targeting,MCMBP,0.38901069522652515,0.008150567436211157,128,1500
non-targeting,HSPD1,0.38237906605355537,0.00964805524016573,128,1500
non-targeting,CMTR1,0.433749881740424,0.013662732504201785,128,1500
non-targeting,PTK2,0.3674129915653484,0.0015670831306596523,128,1500
non-targeting,SS18L2,0.38067338197148815,0.0018508113749180215,128,1500
non-targeting,RPS5,0.49099702495147635,0.011805230932457661,128,1500
non-targeting,NISCH,0.3664002486827364,0.004648939574587149,128,1500
non-targeting,ABCG1,0.37724243103292787,0.0024895413300877935,128,1500
non-targeting,TAF2,0.4958827637888849,0.02367138148652451,128,1500
non-targeting,ANKRD49,0.3709425056337107,0.0031270975596609657,128,1500
non-targeting,PRPF3,0.48287544697160273,0.009224231059836947,128,1500
non-targeting,COX17,0.3750413822443555,0.0030282019104225545,128,1500
non-targeting,COPE,0.37383560207249567,0.0055061373755202125,128,1500
non-targeting,PPA1,0.37898454547446914,0.00898472658723884,128,1500
non-targeting,PSMB1,0.40819889096534695,0.011543213265759664,128,1500
non-targeting,ACTR1A,0.36544448818169,0.002697900304054708,128,1500
non-targeting,NCAPH2,0.3688767717878797,0.004808650671636775,128,1500
non-targeting,C14orf178,0.4438164031060688,0.023311502162009966,128,1500
non-targeting,HBS1L,0.5163184337976625,0.036926821174503736,128,1500
non-targeting,PPARGC1B,0.37550276932059623,0.004336545384503063,128,1500
non-targeting,MRPL54,0.37848668321080053,0.007680272288982795,128,1500
non-targeting,CCDC78,0.3871626386316866,0.009598615140506162,128,1500
non-targeting,HSD17B12,0.41043178390929136,0.008100554288225098,128,1500
non-targeting,NEDD1,0.3795957585269914,0.007707205194970581,128,1500
non-targeting,UBE2D3,0.3698418736951667,0.0016543480867694524,128,1500
non-targeting,RAD51D,0.36694509757664523,0.0029170650868760133,128,1500
non-targeting,MANF,0.36894338209418265,0.0024594125349228736,128,1500
non-targeting,FEN1,0.3694064122204206,0.004503735696002619,128,1500
non-targeting,U2AF1,0.5152117057397381,0.03808280639562189,128,1500
non-targeting,TAF1D,0.395929284125222,0.019743447407097183,128,1500
non-targeting,ATR,0.3866640286305565,0.005186569982530598,128,1500
non-targeting,DCTN5,0.38049507278022854,0.005423381768967226,128,1500
non-targeting,BUB1B,0.37056599350915576,0.008378022901042542,128,1500
non-targeting,ARPC3,0.36708059827728545,0.004772390187334453,128,1500
non-targeting,TBCC,0.3725284464448081,0.003428155369144326,128,1500
non-targeting,BTF3L4,0.37020297352123704,0.00499669998945582,128,1500
non-targeting,CSTF1,0.40712724515821436,0.010761457074699918,128,1500
non-targeting,NDUFB3,0.37077531803847846,0.009855456719773805,128,1500
non-targeting,ATF5,0.4875704196286345,0.03672603420420944,128,1500
non-targeting,MRPS34,0.41742171085780405,0.007477247708328839,128,1500
non-targeting,FDXR,0.3717864306834191,0.005373446301030901,128,1500
non-targeting,RTEL1,0.3732349485659422,0.005022596984991258,128,1500
non-targeting,PTPN23,0.3720439867234937,0.0054284770802386865,128,1500
non-targeting,EIF5A,0.3960790574153565,0.010892635370736762,128,1500
non-targeting,DHX33,0.38678691702114903,0.009999202616624025,128,1500
non-targeting,CYP2A13,0.37086313516344005,0.0019536830442987707,128,1500
non-targeting,SCAP,0.37536849255042676,0.0023223903825947104,128,1500
non-targeting,CDK9,0.38713721613742524,0.0027687641797915735,128,1500
non-targeting,BARD1,0.37170226385777083,0.002305033651381562,128,1500
non-targeting,DNLZ,0.36702069174710317,0.0014506247413191048,128,1500
non-targeting,CHCHD4,0.39492285215803413,0.018946621045334944,128,1500
non-targeting,VPS13D,0.3744562783662613,0.0034312555177368562,128,1500
non-targeting,PMPCA,0.40686340975630925,0.010392251667564554,128,1500
non-targeting,LSM7,0.4132292054726655,0.005156026470423432,128,1500
non-targeting,TWF1,0.37190668005015176,0.003255940742832581,128,1500
non-targeting,NELFB,0.4176421733373731,0.024618656643894683,128,1500
non-targeting,SNUPN,0.373124252066909,0.005170256177100472,128,1500
non-targeting,H2AFX,0.36959185791482324,0.003264705449391736,128,1500
non-targeting,ATP6V1D,0.37296762111602605,0.0032429017493758746,128,1500
non-targeting,SPRTN,0.3718993488843521,0.0074373594643701935,128,1500
non-targeting,ARFRP1,0.3745736402473123,0.0021447644212304203,128,1500
non-targeting,N6AMT1,0.37585952735409,0.003925455909546242,128,1500
non-targeting,ILF3,0.39257929609397796,0.0071537892958051024,128,1500
non-targeting,FARSA,0.45333469813177907,0.016019998003886236,128,1500
non-targeting,METTL3,0.3857710727642373,0.004667238948560797,128,1500
non-targeting,CDAN1,0.3782983917143019,0.0062357638009914495,128,1500
non-targeting,RPL35A,0.42850442938697936,0.017701240229294906,128,1500
non-targeting,OIP5,0.36694802847659747,0.0046562613879490705,128,1500
non-targeting,DDX18,0.48633926274465133,0.014147207396421026,128,1500
non-targeting,FAM229A,0.37501412014599433,0.0031828755375153347,128,1500
non-targeting,DCAF6,0.36920714678792493,0.004003348801722558,128,1500
non-targeting,WNK1,0.3796711730665393,0.003109731148984637,128,1500
non-targeting,TMED2,0.37905017446463773,0.004137124470147902,128,1500
non-targeting,NAA10,0.3790057781659284,0.005107055162680113,128,1500
non-targeting,DTL,0.40303835012762745,0.015961142523479327,128,1500
non-targeting,GLRX3,0.3786662513644582,0.0019124937105830491,128,1500
non-targeting,GEMIN7,0.3701690979289878,0.004681011020129327,128,1500
non-targeting,LAMTOR4,0.3815746826377221,0.005564624941785866,128,1500
non-targeting,MVK,0.37731269929398825,0.005818291605434442,128,1500
non-targeting,TXNL4B,0.36999372237726286,0.0006279143109128395,128,1500
non-targeting,RPS13,0.5075408005304243,0.014727153059865758,128,1500
non-targeting,SNRNP25,0.3845613899964991,0.005388580077340861,128,1500
non-targeting,DPAGT1,0.37383722644057643,0.0028241292503172356,128,1500
non-targeting,PPP1R15B,0.37439932761214173,0.004264868720402776,128,1500
non-targeting,MFN2,0.36736104681035214,0.0036421500686921416,128,1500
non-targeting,HIST1H2BB,0.3691978674530001,0.0007688112505872539,128,1500
non-targeting,CEP97,0.3699460829672907,0.006733444831189963,128,1500
non-targeting,LSM10,0.3902558402830393,0.004679222097286582,128,1500
non-targeting,MST1,0.36701647457522946,0.0043132525393313045,128,1500
non-targeting,PNO1,0.44018694392938035,0.01407103769198221,128,1500
non-targeting,TUBE1,0.3749025111672187,0.009661171383677237,128,1500
non-targeting,NCOA4,0.3685713221027252,0.0024296768409147436,128,1500
non-targeting,EIF1AX,0.41016938705675154,0.006839101324393757,128,1500
non-targeting,E4F1,0.410238300853567,0.01789529630613659,128,1500
non-targeting,TAF1C,0.3901265164685924,0.003034297774343751,128,1500
non-targeting,SMC2,0.38700449531286774,0.009638094348411282,128,1500
non-targeting,CLSPN,0.3816947909858492,0.014677873477144113,128,1500
non-targeting,ADSL,0.37732941740079606,0.0037294832858332716,128,1500
non-targeting,SRSF10,0.38671398691901737,0.0063368235662896455,128,1500
non-targeting,FBLIM1,0.37350276826689766,0.006782761260565882,128,1500
non-targeting,GEMIN5,0.4026855311204599,0.005474034680918512,128,1500
non-targeting,NBPF3,0.3704135351762608,0.0008082538363969931,128,1500
non-targeting,BRIX1,0.4208389714902665,0.025997966747617483,128,1500
non-targeting,SRP14,0.3782339721131873,0.008041587763139601,128,1500
non-targeting,FBL,0.49259624588122497,0.01231754926502403,128,1500
non-targeting,BRIP1,0.3746015982569416,0.009197793787452824,128,1500
non-targeting,PCNA,0.46381877783553205,0.04038139951819982,128,1500
non-targeting,SNF8,0.37041028748830385,0.002900534943747558,128,1500
non-targeting,NUP214,0.37157534563426975,0.0016559045740675996,128,1500
non-targeting,ZNF317,0.38188769744390416,0.00582416548520563,128,1500
non-targeting,KRTAP4-2,0.37274516607274216,0.004048253370337907,128,1500
non-targeting,TACC3,0.3755919187909477,0.011401236849652448,128,1500
non-targeting,TRAPPC5,0.37585075536601087,0.006080547089164484,128,1500
non-targeting,GTF3C3,0.3807696387568529,0.0019737254860522943,128,1500
non-targeting,TARS,0.43501922794186254,0.006162650084888212,128,1500
non-targeting,CD2BP2,0.3761836306953677,0.005876926430728741,128,1500
non-targeting,THOC7,0.3996380146607068,0.007706178952682894,128,1500
non-targeting,TMEM127,0.37075852615546384,0.006724215248674785,128,1500
non-targeting,BET1,0.37940817249880465,0.01141762089361025,128,1500
non-targeting,RNPS1,0.38814956403812395,0.01033748176759472,128,1500
non-targeting,SLC39A7,0.37946912628878776,0.007056071985529159,128,1500
non-targeting,CCT6A,0.4179468424468215,0.018668023381019475,128,1500
non-targeting,PNPT1,0.42278827157052107,0.010959763346803453,128,1500
non-targeting,UPF1,0.4194239996360824,0.016876653349937897,128,1500
non-targeting,DBF4,0.3790116788112291,0.012493621779712326,128,1500
non-targeting,HSF1,0.38123018106967305,0.005090718115763744,128,1500
non-targeting,HECTD1,0.372103009576499,0.002477678894233924,128,1500
non-targeting,RGP1,0.3707425227055842,0.002210365634654716,128,1500
non-targeting,RBM10,0.3733868798400797,0.0045526597760027505,128,1500
non-targeting,SURF6,0.384829726095008,0.003632418886751446,128,1500
non-targeting,RANGAP1,0.4167028938422058,0.012036784097908917,128,1500
non-targeting,SNRPF,0.5238307734440476,0.02742720878421977,128,1500
non-targeting,UFM1,0.3758214069061672,0.0032907893328763802,128,1500
non-targeting,LSM11,0.40103922773694733,0.0035171392945280823,128,1500
non-targeting,PPIL2,0.37070509734779694,0.004938073057055078,128,1500
non-targeting,CHMP3,0.5914627739256838,0.07850573626386093,128,1500
non-targeting,PAXBP1,0.409324385040761,0.004681059372776239,128,1500
non-targeting,MMS19,0.3697407827505035,0.004918668666327285,128,1500
non-targeting,SNRNP70,0.4842104459165203,0.027489966257554222,128,1500
non-targeting,COG4,0.3670680737414996,0.002321339020869733,128,1500
non-targeting,KIF4A,0.36747413885020386,0.009325923232255567,128,1500
non-targeting,COPB2,0.39617833209276465,0.015525031930064466,128,1500
non-targeting,EIF6,0.40468141717893663,0.0037957481211894346,128,1500
non-targeting,RAD17,0.37082327860599223,0.004195052001952016,128,1500
non-targeting,GTF3C4,0.3725452944821292,0.004563413213080828,128,1500
non-targeting,MIS18A,0.3670730589251663,0.0018645889995474502,128,1500
non-targeting,CEP85,0.37020376434528746,0.007181406451448205,128,1500
non-targeting,TBCE,0.36897394694218316,0.003840384920936027,128,1500
non-targeting,LONP1,0.3923009827135451,0.008152560634311828,128,1500
non-targeting,DDX51,0.3949064752024821,0.004422592923432922,128,1500
non-targeting,TRPM7,0.3940717194577629,0.01691551299306525,128,1500
non-targeting,CSNK2B,0.3950631278439994,0.006681625957549979,128,1500
non-targeting,POP4,0.39732227591578717,0.004400164009109129,128,1500
non-targeting,NAA15,0.38753163961614023,0.006839718344099005,128,1500
non-targeting,DDX11,0.36840506025260783,0.0019736537127616003,128,1500
non-targeting,MZF1,0.36935119300738567,0.005486763844724427,128,1500
non-targeting,KLC2,0.3636016246566312,0.0013366800440560405,96,1500
non-targeting,CLASRP,0.373169627094486,0.008466251539823002,96,1500
non-targeting,PRMT5,0.3832285898086019,0.006923120205412954,96,1500
non-targeting,MEPCE,0.36356738785829634,0.005155347934569367,96,1500
non-targeting,DNAJA3,0.4160112211368472,0.01102443687699303,96,1500
non-targeting,POLR1A,0.4238887467435674,0.011105547376096717,96,1500
non-targeting,EFTUD2,0.41010975082155987,0.02407020380503106,96,1500
non-targeting,HIST2H2BF,0.3726012544301822,0.004974151954993723,96,1500
non-targeting,VARS2,0.37543124299911357,0.007036846075201648,96,1500
non-targeting,SDHAF2,0.3713958552507228,0.005924556571920849,96,1500
non-targeting,DCTN2,0.3792634207104368,0.0008312776063314572,96,1500
non-targeting,POTEI,0.36946286901118475,0.0016397863485714242,96,1500
non-targeting,GTF2H2C,0.375284914521474,0.007727767609492493,96,1500
non-targeting,QRSL1,0.37305329900898077,0.004763850268010234,96,1500
non-targeting,DR1,0.3721896660986306,0.00561021823655148,96,1500
non-targeting,RPUSD4,0.37515473449796355,0.007402297671533608,96,1500
non-targeting,ANKLE2,0.3726492409652358,0.011092683449988101,96,1500
non-targeting,ZNF674,0.37402691780227837,0.003810568168305378,96,1500
non-targeting,PAFAH1B1,0.38040278316764425,0.0037118414755332382,96,1500
non-targeting,EXOSC8,0.48749286794103613,0.007706643644569046,96,1500
non-targeting,CCDC59,0.38988822243152327,0.0020594238932133877,96,1500
non-targeting,OR1D2,0.3716747838263939,0.0033477841826448215,96,1500
non-targeting,DHFR,0.3737584391931236,0.008924521144567446,96,1500
non-targeting,ADAT3,0.3756583124020116,0.005695839535768919,96,1500
non-targeting,KLHL11,0.3770117243655769,0.0014930787666693171,96,1500
non-targeting,RPF1,0.39830335033660896,0.009342044371087484,96,1500
non-targeting,RTTN,0.3732609077927836,0.004983760333230967,96,1500
non-targeting,NUS1,0.3729857167368183,0.005814696234425493,96,1500
non-targeting,NANOG,0.3684166641575173,0.004943452310610208,96,1500
non-targeting,SMC6,0.37700952260289783,0.007850359407998516,96,1500
non-targeting,MRPL4,0.37370082953800104,0.0024185618306709683,96,1500
non-targeting,MOG,0.36773667817532757,0.002715149653485699,96,1500
non-targeting,SPTSSA,0.3653644965448127,0.003352918898283004,96,1500
non-targeting,RNF20,0.45423942813754675,0.013862507383505819,96,1500
non-targeting,UXS1,0.37383698830930395,0.002134916530384874,96,1500
non-targeting,SRP19,0.37349561184829677,0.0022361864026463683,96,1500
non-targeting,MYO1H,0.36777092897314856,0.0030181274915709526,96,1500
non-targeting,DERL2,0.4035764950925798,0.01684067090130002,96,1500
non-targeting,MCM3,0.3803198059132866,0.0038496376083009404,96,1500
non-targeting,CENPC,0.40405070379061697,0.020347723335478535,96,1500
non-targeting,LETM1,0.3893556912875802,0.00735352916982343,96,1500
non-targeting,ANAPC1,0.37180356611447124,0.004261096098394596,96,1500
non-targeting,SETDB1,0.39250974211874184,0.007641080123965173,96,1500
non-targeting,PARN,0.37023793305868563,0.00403151027474908,96,1500
non-targeting,MCM2,0.39406964128189514,0.00600283552895179,96,1500
non-targeting,LCE1E,0.3681148933297432,0.0029247850416599702,96,1500
non-targeting,URM1,0.3691461259858813,0.0025932722193273564,96,1500
non-targeting,TULP1,0.371981743770237,0.01265974608315046,96,1500
non-targeting,MOK,0.37132347737562554,0.0035904183607240823,96,1500
non-targeting,TOP1,0.39514334227224834,0.009162204042027843,96,1500
non-targeting,HIST1H2AE,0.367276298803835,0.0013193640436201946,96,1500
non-targeting,GRPEL1,0.4210369964518437,0.014834176753072251,96,1500
non-targeting,MRPS7,0.3753517273367348,0.0009667380840264288,96,1500
non-targeting,NKAP,0.4286227367229567,0.0026969006048975595,96,1500
non-targeting,GMPS,0.3812375678774849,0.007028312922225638,96,1500
non-targeting,AP2S1,0.39122636230815594,0.006817250210444578,96,1500
non-targeting,SRF,0.369159084890928,0.00563742218659613,96,1500
non-targeting,HAUS8,0.3742213858172894,0.0022563246110293457,96,1500
non-targeting,LRR1,0.37522591786184895,0.005013870901876491,96,1500
non-targeting,PPRC1,0.4170209079459896,0.006066510616218507,96,1500
non-targeting,SPCS2,0.3698856090892722,0.0037696497756573646,96,1500
non-targeting,METTL17,0.3771833377421128,0.006652169157870288,96,1500
non-targeting,KIF18B,0.378665086292522,0.002717185884775851,96,1500
non-targeting,CXXC1,0.4255993651160077,0.003877791885840321,96,1500
non-targeting,RPS18,0.5206225355764232,0.01266277985005044,96,1500
non-targeting,PSMD13,0.44825282101180025,0.014609383707830333,96,1500
non-targeting,SAE1,0.40203553351335786,0.006867913867174162,96,1500
non-targeting,LENG8,0.37841306032381095,0.011416861678954646,96,1500
non-targeting,METTL14,0.3911843302689033,0.010164728418194468,96,1500
non-targeting,DTYMK,0.38119745199599864,0.010462672531405908,96,1500
non-targeting,MRPL9,0.3739106888443173,0.0069829838223769295,96,1500
non-targeting,RFT1,0.37114874649760116,0.0016545421222225456,96,1500
non-targeting,HAPLN2,0.36675862143647336,0.002183979914640621,96,1500
non-targeting,MRPS18A,0.375633781558502,0.004437512411569763,96,1500
non-targeting,PSME1,0.37625477398486495,0.005998097463409991,96,1500
non-targeting,GET3,0.3738567967918433,0.0026606931801045086,96,1500
non-targeting,HYPK,0.3920748632108824,0.013780747966732999,96,1500
non-targeting,MRPS10,0.38105106266643957,0.005568360593611371,96,1500
non-targeting,SMC5,0.36495679868955094,0.0017376409313599457,96,1500
non-targeting,COX7B,0.3720028000835976,0.001290708146002044,96,1500
non-targeting,ESPL1,0.37378653625136615,0.008162676465222668,96,1500
non-targeting,CRKL,0.37159861604944333,0.001986845598912207,96,1500
non-targeting,HSPA14,0.3690614085388231,0.00501596085766056,96,1500
non-targeting,ATL2,0.37296338958710945,0.001972842744900743,96,1500
non-targeting,EIF2S2,0.4104192240293676,0.016857385310845584,96,1500
non-targeting,ARL4D,0.3721966583718148,0.0023195960989439188,96,1500
non-targeting,TAMM41,0.37973535215575244,0.012673143265313188,96,1500
non-targeting,MRPL20,0.3811329273617438,0.006064481544434015,96,1500
non-targeting,FAM72D,0.37229207801435643,0.0030911092226591796,96,1500
non-targeting,MRPS26,0.38799081108255046,0.00033266566824846427,96,1500
non-targeting,CYP4F11,0.3643612922972363,0.005658618427766723,96,1500
non-targeting,CUL3,0.37086596132006044,0.0050020362413224755,96,1500
non-targeting,MED9,0.6918607099662024,0.01919279327012689,96,1500
non-targeting,NOLC1,0.3798332415086323,0.003857658116439252,96,1500
non-targeting,MRPS23,0.3766622879174695,0.003273967706906594,96,1500
non-targeting,SSBP1,0.415827558334743,0.007985896593711508,96,1500
non-targeting,LPA,0.3671062700901429,0.003192989188007485,96,1500
non-targeting,ATP6AP1,0.3910354839132355,0.001017671857965147,96,1500
non-targeting,ELP3,0.38101629748528193,0.00225805600047531,96,1500
non-targeting,FGFR1OP,0.37132256370121475,0.002632247087384338,96,1500
non-targeting,UQCRFS1,0.39154864741896583,0.008241969046955861,96,1500
non-targeting,KAT5,0.37187521632618464,0.005443812030104614,96,1500
non-targeting,ZNF253,0.36517267512566876,0.004132602034996516,96,1500
non-targeting,NFATC2IP,0.37064656689565023,0.005161035312544031,96,1500
non-targeting,POLR3D,0.38841928843727064,0.0039551528047157575,96,1500
non-targeting,OR4N2,0.36934067126419023,0.0035801553110402988,96,1500
non-targeting,SP2,0.37864914426884666,0.00332522068862468,96,1500
non-targeting,RPE,0.36642850844151226,0.0017751550180282686,96,1500
non-targeting,NSMCE2,0.36869263814527714,0.005552830821628827,96,1500
non-targeting,SRSF7,0.41559457215286444,0.004919546071104823,96,1500
non-targeting,ACTR3,0.3705017892005838,0.0023814137317572405,96,1500
non-targeting,GUK1,0.3685764465595358,0.00237416817619095,96,1500
non-targeting,KIF14,0.3700279465725926,0.009414931505790225,96,1500
non-targeting,COX5B,0.37375253441604817,0.0072179368859114175,96,1500
non-targeting,MOB4,0.38354262140424966,0.00739156839857248,96,1500
non-targeting,PRPF40A,0.4396038007690322,0.01587507858449068,96,1500
non-targeting,MOCS3,0.3684739161707396,0.0016600087941665879,96,1500
non-targeting,STARD7,0.3846098350834781,0.002301521799519388,96,1500
non-targeting,CTDP1,0.4105169115666718,0.012207394414554587,96,1500
non-targeting,RPLP1,0.4038802210500206,0.006127349005263111,96,1500
non-targeting,DCLRE1B,0.3734324974467506,0.006732429966198472,96,1500
non-targeting,SMAGP,0.3662459462160356,0.004037262319961072,96,1500
non-targeting,ZFC3H1,0.4672678176997293,0.008737775455250101,96,1500
non-targeting,MED14,0.49569444957143044,0.04615900067628912,96,1500
non-targeting,ZNHIT6,0.39773978484688755,0.0021501665900491166,96,1500
non-targeting,COX6C,0.37363254740691104,0.0027101102979957816,96,1500
non-targeting,RBBP8,0.38684807091835327,0.006698372027156528,96,1500
non-targeting,PRPF4,0.479690758035572,0.019358994761627616,96,1500
non-targeting,ERCC2,0.4078908585733562,0.0034896204354896115,96,1500
non-targeting,KDM2A,0.3743408212880221,0.00706702465612264,96,1500
non-targeting,RAD21,0.41990562705003603,0.02164035499092732,96,1500
non-targeting,DDX52,0.4128124441284429,0.01601883628937539,96,1500
non-targeting,NUDC,0.39759178577379856,0.013104111816538606,96,1500
non-targeting,TOMM40,0.3868417377102911,0.003445557537340768,96,1500
non-targeting,CCDC144A,0.3666281311650052,0.0010023032991728872,96,1500
non-targeting,THOC6,0.37101054463785266,0.004524022591354471,96,1500
non-targeting,ACTR10,0.37444250944507057,0.0064842579536728475,96,1500
non-targeting,HCRTR1,0.3681237277539056,0.007800770314680249,96,1500
non-targeting,INO80B,0.397778736645465,0.00973428606304162,96,1500
non-targeting,VBP1,0.37585987368617607,0.0038902952956984187,96,1500
non-targeting,BRD4,0.3722604354826518,0.001357654424996975,96,1500
non-targeting,RABGGTA,0.38496651172093976,0.007255229011701914,96,1500
non-targeting,LSG1,0.4210567848188563,0.00801362271347035,96,1500
non-targeting,ERAL1,0.37228764283725396,0.006494823445273308,96,1500
non-targeting,MRPL37,0.38008171126822227,0.0027241507574473217,96,1500
non-targeting,PDRG1,0.3918158644405693,0.008133018730054061,96,1500
non-targeting,SKA3,0.38581327040854335,0.0006893485590455767,96,1500
non-targeting,DHX8,0.3927950233233066,0.021287019943746353,96,1500
non-targeting,PIK3C3,0.36463115826717557,0.0011477580903173623,96,1500
non-targeting,GTF2H4,0.39641371722687707,0.0022237924296880716,96,1500
non-targeting,PFDN6,0.37245856068104694,0.0030873906212221516,96,1500
non-targeting,RNGTT,0.3855085434131916,0.005892314527444294,96,1500
non-targeting,CDC20,0.37652137141607844,0.006614843351118236,96,1500
non-targeting,PGD,0.40641425051127616,0.003501202520944958,96,1500
non-targeting,TRMT6,0.3656200696139944,0.004215368021069162,96,1500
non-targeting,RNMT,0.41349864875951575,0.002343542347038361,96,1500
non-targeting,METTL23,0.37125087175654237,0.004680911523985329,96,1500
non-targeting,HMGA1,0.3671864229645467,0.0040581818733669926,96,1500
non-targeting,HSP90B1,0.38029894619393323,0.005347053965099623,96,1500
non-targeting,RPS23,0.49693672655871657,0.006896620769032665,96,1500
non-targeting,SLC25A3,0.3710016817585995,0.0028199566645224993,96,1500
non-targeting,PPIH,0.39134337594355095,0.012877042390738572,96,1500
non-targeting,DDX20,0.38750113034551475,0.004994215513477433,96,1500
non-targeting,OGFOD1,0.42594605494616317,0.006114238788751616,96,1500
non-targeting,GTF3C2,0.3790712804031346,0.008045636173498436,96,1500
non-targeting,CTU2,0.37120451939207516,0.006690495224107095,96,1500
non-targeting,NOL6,0.4753143866747343,0.012756212012764568,96,1500
non-targeting,PPP6C,0.3697006871278441,0.0038953826207240123,96,1500
non-targeting,LRRC37A3,0.37018691756340066,0.0043485065403216765,96,1500
non-targeting,NSA2,0.37418999763968763,0.0010407992943181532,96,1500
non-targeting,SAP130,0.38268089804339134,0.007470181221277154,96,1500
non-targeting,CCDC130,0.37161670995068746,0.006629064073017004,96,1500
non-targeting,TAF6,0.4370806107865219,0.01188236140796294,96,1500
non-targeting,POLR3B,0.3913045318260712,0.012205746609904452,96,1500
non-targeting,CEBPZ,0.41845179617856787,0.008015650424401154,96,1500
non-targeting,TVP23C,0.3648489941037912,0.003088470660187196,96,1500
non-targeting,COQ5,0.367573073963837,0.005466506419545278,96,1500
non-targeting,ZRSR2,0.37919652107891655,0.0043740961010327265,96,1500
non-targeting,GTF2A1,0.4218017804069573,0.016883692655074976,96,1500
non-targeting,EXOSC7,0.40306936955392875,0.011942427072308458,96,1500
non-targeting,NDUFS3,0.37226546211057104,0.0003760660287182412,96,1500
non-targeting,CDC123,0.3777229652156422,0.008538710318811262,96,1500
non-targeting,CD8B,0.3689030743800578,0.0038697967483374307,96,1500
non-targeting,MASTL,0.3687036598043331,0.005867260234984933,96,1500
non-targeting,NUDCD3,0.4054664422889392,0.006567995905554864,96,1500
non-targeting,ANAPC13,0.3747649433671407,0.008483461387259186,96,1500
non-targeting,ZNF407,0.3716470153288857,0.006185085405875066,96,1500
non-targeting,MT2A,0.3721563414951488,0.00564707492414452,96,1500
non-targeting,GNPNAT1,0.36977420209059747,0.0048996799749220325,96,1500
non-targeting,MED8,0.4645204898506285,0.039135125247382524,96,1500
non-targeting,WDTC1,0.4325919491824493,0.02016583957645723,96,1500
non-targeting,PRPF19,0.4349103152919353,0.011621890977626271,96,1500
non-targeting,USP9X,0.37390309189533505,0.003972909047494483,96,1500
non-targeting,GPR61,0.3648480619893378,0.002015443642219919,96,1500
non-targeting,CRLS1,0.37177594521503415,0.004668572399764399,96,1500
non-targeting,RFC5,0.38106981810261553,0.0038056603071664917,96,1500
non-targeting,CYFIP1,0.37386337637069245,0.014297369696619308,96,1500
non-targeting,CCT8,0.4033221582610503,0.013209501822165058,96,1500
non-targeting,TOMM20,0.3823977998036459,0.0035937818433890785,96,1500
non-targeting,RNF103,0.37082317488571626,0.0030142777523134265,96,1500
non-targeting,HJURP,0.377972967307332,0.013576618945978901,96,1500
non-targeting,RNF123,0.3763495794700528,0.005435881054830451,96,1500
non-targeting,NUP85,0.40966171505166993,0.006478550095536939,96,1500
non-targeting,ZNF559,0.3786675945395905,0.005569011478024481,96,1500
non-targeting,BNIP1,0.395110832351218,0.01633701931133183,96,1500
non-targeting,MRPL51,0.38981365631702697,0.006915664589160667,96,1500
non-targeting,ZNF658,0.3632148701368749,0.0023320893826158074,96,1500
non-targeting,GSDMA,0.36683670921061706,0.002152374754675633,96,1500
non-targeting,CTBP2,0.3724556292956059,0.0037164210308817925,96,1500
non-targeting,GABPA,0.37878875250549987,0.01038284251554799,96,1500
non-targeting,TAF8,0.4570572501564442,0.02017998263988503,96,1500
non-targeting,C12orf60,0.4196286014111604,0.00732406287990504,96,1500
non-targeting,NVL,0.3990456384662564,0.0021515159845826907,96,1500
non-targeting,LRPPRC,0.4432452092837287,0.01338762761223611,96,1500
non-targeting,BANP,0.38267967701697697,0.001872976116386921,96,1500
non-targeting,THAP1,0.4107167884079872,0.010604446590534162,96,1500
non-targeting,CHMP5,0.3723869700748887,0.009010772171304809,96,1500
non-targeting,TRAPPC11,0.37391401433052424,0.0012749229060586233,96,1500
non-targeting,PFDN5,0.3661902132068144,0.0036296532404276253,96,1500
non-targeting,RRP9,0.39178087850864424,0.0026481170941464144,96,1500
non-targeting,ARMC7,0.38463623755560333,0.014251857972532169,96,1500
non-targeting,EXOC5,0.381415976874365,0.004891559440774797,96,1500
non-targeting,PHF12,0.37014748670316217,0.002690796346076047,96,1500
non-targeting,SETD2,0.3705795112499093,0.0035154646945465893,96,1500
non-targeting,LRRC37B,0.36918685068127743,0.003161493746343135,96,1500
non-targeting,TIPIN,0.3723722300173058,0.0021972368148237297,96,1500
non-targeting,SERBP1,0.37531145167323854,0.0031768677295489914,96,1500
non-targeting,TMX2,0.4283968880466385,0.007534122140578046,96,1500
non-targeting,NDUFA8,0.37341300943542405,0.005677215687502904,96,1500
non-targeting,PI4KA,0.36903601316202245,0.009109764345797314,96,1500
non-targeting,MYBBP1A,0.40957025170829753,0.008711805674844598,96,1500
non-targeting,PSMG1,0.3753650027685789,0.006019032510172838,96,1500
non-targeting,COX11,0.37883632884875246,0.006090586998114026,96,1500
non-targeting,MRPS2,0.3733697343514128,0.0019429113333307968,96,1500
non-targeting,RRP1,0.38604892104722044,0.0006677699212614942,96,1500
non-targeting,POLR3H,0.37127861108022375,0.004987584612280851,96,1500
non-targeting,POLR3K,0.385373577764429,0.004546427753637272,96,1500
non-targeting,GATA1,0.9387768750004266,0.06527334471091005,96,1500
non-targeting,GSPT1,0.4682375968658923,0.006655216582117261,96,1500
non-targeting,WDR61,0.4117775629818626,0.009532020436222543,96,1500
non-targeting,EXOC4,0.3724270647497266,0.001652941996157986,96,1500
non-targeting,TTC4,0.38083965037407935,0.007342386705959382,96,1500
